,user_id,isbn,rating
235889,245410,0553261908,8.0
235893,248718,0553581686,8.0
235898,251844,0553585495,9.0
235905,270713,0671024205,7.0
235907,125774,067168454X,9.0
235916,204864,0679760229,9.0
235917,251844,0679760229,9.0
235921,88283,0743411390,8.0
235928,93363,0764222147,9.0
235931,102702,0778320790,10.0
235932,136010,0778320790,6.0
235933,258185,0778320790,9.0
235941,110483,0786817879,9.0
235945,164096,0786817879,7.0
235947,229329,0786817879,6.0
235953,193560,0812520971,9.0
235955,106007,0812530438,7.0
235962,136382,0886777313,7.0
235964,257204,0886777313,10.0
235968,91113,0886777402,6.0
235971,76223,1401201369,10.0
235973,251844,1401201369,9.0
235975,76223,1401201385,10.0
235978,251844,1401201385,9.0
235981,52350,1563892618,7.0
235983,158226,1563892618,7.0
235987,52350,1563893126,7.0
235988,76223,1563893126,10.0
235989,158226,1563893126,6.0
235993,76223,1563893274,10.0
235994,158226,1563893274,7.0
235997,52350,156389405X,5.0
235998,76223,156389405X,10.0
235999,158226,156389405X,7.0
236001,76223,1563894289,10.0
236002,158226,1563894289,7.0
236003,251844,1563894289,9.0
236005,76223,1563894904,10.0
236006,158226,1563894904,7.0
236008,76223,1563895196,10.0
236009,158226,1563895196,7.0
236010,251844,1563895196,10.0
236013,76223,1563896176,10.0
236014,158226,1563896176,7.0
236015,251844,1563896176,9.0
236021,251844,1563896699,8.0
236022,76223,1563897156,10.0
236023,158226,1563897156,7.0
236024,251844,1563897156,10.0
236036,43246,0007100930,7.0
236044,55490,0671551590,7.0
236046,177458,0671568663,8.0
236047,56399,0743444728,6.0
236068,65258,0380720876,8.0
236084,248718,0553562606,6.0
236085,258152,0553562606,10.0
236087,258152,0553572539,10.0
236089,258152,0553573284,10.0
236096,229329,055357535X,10.0
236114,98391,0312261721,8.0
236117,98391,0312275579,10.0
236123,98391,0345461843,9.0
236132,135149,0375508562,10.0
236134,235105,0375508562,9.0
236135,100906,0385485573,8.0
236139,98391,0385495854,9.0
236140,31315,039913879X,9.0
236146,235105,0399143025,9.0
236148,48494,0399143769,5.0
236150,87141,0399143769,8.0
236156,174892,0399147365,8.0
236158,178522,0399147365,5.0
236165,98391,0399148337,9.0
236170,98391,0399148817,9.0
236174,199416,0399148817,8.0
236176,223501,0399148817,6.0
236177,235105,0399148817,9.0
236179,92810,0449908445,8.0
236181,187145,0449908445,8.0
236182,98391,0525947051,9.0
236186,98391,0553801953,9.0
236188,223501,0553801953,6.0
236191,98391,055380250X,10.0
236206,223501,0743233476,8.0
236212,235105,0786865636,8.0
236215,98391,0786866209,9.0
236219,70594,0786867248,8.0
236222,98391,0786867248,9.0
236224,158295,0786867248,7.0
236227,235105,0786867248,9.0
236230,101606,0871134640,8.0
236257,189973,0140126627,8.0
236271,205735,0307215938,10.0
236272,98758,034060834X,7.0
236273,164905,0373108370,7.0
236274,30276,0373832133,6.0
236275,30711,0380732564,8.0
236278,229329,0416789005,10.0
236279,218608,0425151255,8.0
236292,216683,0590331566,7.0
236296,268932,0590442368,5.0
236298,197659,0618195580,9.0
236301,242083,0689820747,10.0
236303,60244,1573229547,8.0
236305,51883,0307001431,10.0
236306,127359,0307001431,9.0
236307,166596,0307001431,5.0
236308,185233,0307001431,5.0
236316,56399,0060738197,10.0
236328,56959,0312272189,8.0
236329,88733,0312272189,8.0
236330,136382,0312272189,6.0
236337,143175,0345455371,8.0
236341,60244,0375760253,8.0
236342,60244,0393049566,7.0
236346,224349,0393049566,8.0
236354,87555,0671532766,8.0
236358,123981,0671532766,8.0
236360,135149,0671532766,7.0
236364,60337,0679456376,7.0
236365,125519,0679456376,8.0
236366,52584,0679750789,9.0
236373,225763,0679750789,5.0
236386,85526,0767907450,5.0
236388,250405,0767907450,10.0
236397,89602,1555834507,5.0
236401,52584,1573228230,9.0
236405,78783,1573228230,9.0
236406,93047,1582460612,8.0
236408,88677,0373482590,7.0
236414,72352,0380780747,8.0
236420,242006,0380780747,10.0
236423,225087,0425085295,5.0
236425,153662,0440208076,8.0
236427,153662,0515108952,9.0
236430,114368,0553297511,5.0
236431,249894,0743471911,7.0
236434,156300,0821733621,10.0
236440,47316,0893757071,10.0
236441,113270,0893757071,10.0
236460,153662,0600006042,10.0
236464,115003,0345321200,7.0
236465,234828,0345321200,7.0
236467,252820,0345321200,7.0
236469,209516,0140103112,10.0
236475,170634,0307098206,7.0
236478,205735,0307117340,7.0
236480,47316,0307128415,5.0
236481,174304,0307128415,6.0
236485,174304,030713184X,8.0
236487,174304,0307203158,6.0
236489,205735,0307215423,10.0
236493,107951,0345400437,8.0
236494,169682,0345400437,5.0
236496,189835,0345400437,5.0
236500,266226,0393314294,8.0
236507,172030,0590026356,9.0
236508,185233,0590026356,5.0
236512,197659,0679883398,6.0
236516,76626,0753454947,8.0
236517,257204,0786904720,8.0
236523,156269,0821749099,8.0
236526,185233,084310676X,5.0
236528,205735,0843129182,10.0
236532,266226,0876057288,5.0
236534,55490,1565041755,10.0
236536,219683,1565041755,5.0
236539,225763,1878823205,5.0
236542,132492,3257232861,7.0
236598,69078,0060192488,8.0
236604,94951,0880386533,4.0
236616,98391,0399147896,9.0
236623,75591,0451522737,10.0
236625,93047,0452265886,8.0
236627,274061,0553279041,10.0
236635,236058,067178546X,6.0
236637,60244,0679767924,10.0
236640,94347,0679767924,9.0
236641,250405,1567404677,9.0
236645,148258,078580871X,10.0
236656,211919,0670843318,5.0
236661,135149,0553245503,7.0
236665,153662,0446321540,9.0
236667,248718,0670884502,8.0
236673,251843,0375755195,10.0
236706,248718,0312963912,5.0
236708,163759,037307963X,5.0
236709,163761,037307963X,7.0
236711,135265,0373708106,5.0
236712,216683,0373708106,7.0
236717,249894,0440235715,8.0
236724,248718,0517414244,9.0
236728,98391,0821771108,9.0
236730,164828,0821771108,7.0
236735,39281,0515094978,9.0
236738,55492,0515094978,9.0
236744,136010,0515094978,7.0
236753,166596,0684195569,9.0
236757,98391,0399147799,9.0
236765,171118,0874773415,5.0
236780,87141,0451210557,9.0
236786,208406,0451210557,9.0
236787,224764,0451210557,10.0
236791,101209,0553574469,5.0
236812,157247,0380730367,6.0
236831,60244,0140179518,10.0
236847,59172,0670032549,7.0
236848,98391,0670032549,10.0
236849,110973,0670032549,9.0
236851,126492,0670032549,6.0
236856,146348,0671013866,8.0
236859,242409,0679764089,10.0
236861,235282,0684873613,6.0
236866,190708,0761107568,7.0
236874,30810,3404148576,9.0
236889,166596,000104799X,8.0
236894,232131,0060809507,7.0
236897,171118,006105609X,7.0
236910,43246,0140096639,9.0
236911,43246,0140132902,10.0
236916,43246,0146000552,10.0
236935,190925,0312958919,8.0
236938,47316,0312959974,8.0
236939,130571,0312959974,7.0
236942,166123,0312959974,7.0
236943,222204,0312959974,8.0
236945,250709,0312959974,5.0
236951,76626,0330246631,4.0
236952,171118,0330246631,6.0
236954,225232,0330246631,8.0
236956,93363,0340786051,9.0
236976,78973,0345349512,8.0
236984,31556,0373262140,5.0
236985,265115,0373262140,8.0
236991,235105,038049163X,5.0
236997,178522,0380702665,9.0
236999,83287,0380703858,10.0
237001,193898,0380707616,7.0
237002,235105,0380707616,7.0
237005,178522,0380711699,8.0
237007,204864,0380719460,8.0
237009,236757,0385311079,5.0
237019,93047,0425120058,7.0
237020,107784,0425120058,5.0
237030,129074,0440102804,8.0
237031,163973,0440102804,8.0
237033,93047,0440168899,8.0
237035,100906,0440168899,9.0
237036,129074,0440168899,8.0
237038,129074,0440204488,6.0
237039,163973,0440204488,6.0
237042,222204,044169912X,10.0
237044,28591,0445407786,5.0
237047,251844,0446517089,10.0
237051,83637,0446607134,6.0
237052,109955,0446607134,8.0
237055,102967,0449201155,5.0
237058,227447,0449203344,10.0
237059,39281,0449209458,10.0
237060,56959,0449209458,8.0
237061,248718,0449209458,9.0
237066,83637,0451206835,7.0
237067,98391,0451206835,9.0
237068,130571,0451206835,6.0
237069,235105,0451206835,6.0
237073,78973,0451406346,8.0
237074,29259,0486295699,5.0
237075,128835,0486295699,8.0
237078,128835,0515121487,9.0
237079,232131,0515121487,7.0
237081,245827,0515121487,5.0
237087,102702,0525940464,10.0
237094,190925,0553248146,6.0
237095,204864,0553248146,8.0
237096,49889,0553251295,7.0
237098,100906,0553273310,9.0
237100,166123,0553273310,7.0
237104,48025,0553281372,8.0
237105,123981,0553297368,5.0
237108,51883,0671026798,5.0
237110,128835,0671494562,9.0
237114,48025,0671663208,9.0
237118,254899,0671706039,8.0
237123,76151,0684196395,10.0
237125,88733,0684196395,9.0
237137,43246,0684196506,8.0
237141,88733,0684855127,8.0
237143,158295,0684855127,6.0
237152,114868,0743212576,6.0
237161,157273,0804111057,9.0
237162,207782,0804111057,9.0
237164,235105,080411286X,9.0
237166,56959,0805002448,10.0
237171,87141,0812509641,8.0
237172,101209,0812509641,5.0
237173,193898,0812532147,9.0
237178,31315,0898793955,8.0
237185,76499,0312273231,8.0
237191,98391,0670030899,8.0
237198,88733,0875420281,9.0
237199,97874,0875420281,6.0
237200,148258,0875420281,9.0
237209,147847,0375420924,10.0
237212,178522,0385470150,9.0
237215,39281,0679723935,10.0
237221,98391,0425186431,9.0
237222,200226,0425186431,6.0
237231,60707,0152017178,5.0
237232,76626,0152017178,10.0
237248,184532,0553256459,7.0
237250,40943,0553298585,8.0
237251,40943,0553566350,9.0
237253,40943,0553570498,9.0
237254,40943,055357065X,8.0
237274,197659,0671687298,7.0
237298,193458,0792274989,9.0
237299,189334,0823056805,10.0
237306,156269,0226500624,8.0
237318,211919,1561731412,5.0
237324,225232,0552147419,8.0
237328,200226,044018066X,5.0
237335,109574,0385030975,10.0
237357,98391,0786866039,9.0
237359,204864,0786866039,10.0
237367,207782,0070082960,8.0
237368,274061,0070082960,10.0
237369,240403,0141310472,6.0
237374,240403,0142300985,8.0
237376,36609,0316734357,6.0
237380,78553,0345228928,9.0
237397,95359,0440987261,9.0
237402,216683,0553239694,8.0
237405,162052,0553299697,8.0
237406,197659,0553299697,5.0
237414,219546,0590432036,7.0
237419,268932,0590460463,5.0
237423,165308,0590476769,6.0
237424,179978,0590476769,9.0
237425,227447,0590476769,5.0
237430,102702,0618260285,10.0
237433,30735,0670857831,8.0
237436,38273,0671020943,5.0
237437,48025,0671020943,8.0
237444,241980,0671020943,10.0
237445,254465,0671020943,10.0
237449,222204,0671318500,10.0
237452,35859,0671658166,8.0
237455,107784,067165876X,5.0
237456,173291,067165876X,7.0
237457,222204,0671698230,5.0
237463,196160,0671798324,6.0
237465,268932,0671798324,7.0
237480,37712,0786861592,7.0
237486,38281,0812505158,9.0
237487,134434,0812505158,7.0
237489,56959,0816710384,5.0
237496,189835,0816710384,5.0
237498,94347,0963660942,7.0
237502,165319,1572971142,5.0
237511,95359,1853260290,9.0
237514,189835,1853260290,8.0
237518,98391,0380813173,9.0
237525,135265,0821763792,7.0
237538,60707,0152171517,7.0
237545,248718,0451191307,8.0
237555,36907,0060936436,5.0
237556,204864,0060936436,10.0
237558,73681,0312254997,7.0
237562,180651,0553381342,6.0
237575,209516,0140430172,8.0
237576,239594,0140430172,7.0
237579,38023,1579546536,10.0
237583,69078,0394810112,9.0
237584,130554,0394810112,9.0
237585,181176,0394810112,10.0
237589,48494,0373218486,7.0
237595,114368,0373218486,10.0
237598,123883,0373218486,5.0
237603,216012,0373218486,7.0
237607,273113,0373218486,5.0
237622,93047,0451182537,7.0
237627,93047,0811835995,8.0
237630,127359,0834802759,9.0
237631,142524,0834802759,8.0
237638,98391,1594140588,10.0
237661,123883,0786708964,5.0
237665,76499,034531977X,10.0
237666,78553,034531977X,10.0
237673,224646,0434009407,8.0
237686,158226,0141182539,8.0
237694,149908,0751519782,8.0
237707,73681,061815082X,9.0
237709,88733,061815082X,10.0
237741,229741,0449911357,8.0
237750,240144,0060808276,9.0
237756,55492,0130305367,4.0
237759,248718,014048244X,9.0
237760,240144,0195002288,9.0
237762,240144,029779440X,8.0
237765,38273,0307965406,10.0
237767,268300,0373638345,10.0
237768,98391,037371095X,8.0
237769,107784,037371095X,5.0
237770,182085,037371095X,9.0
237771,252695,037371095X,6.0
237774,129074,0394717732,8.0
237775,240144,0394717732,9.0
237796,184532,0517704102,3.0
237799,31556,0553273213,10.0
237802,123883,0553280287,5.0
237808,278418,0553299352,5.0
237811,222204,0553564412,10.0
237812,242409,0553564412,5.0
237813,242409,0553564420,5.0
237814,242409,0553565567,5.0
237815,222204,0553574914,10.0
237817,184532,059500489X,10.0
237819,123883,0671527320,5.0
237820,190925,0671527320,7.0
237832,189835,068484785X,5.0
237836,40889,068486424X,6.0
237837,60244,068486424X,7.0
237847,264525,068486424X,10.0
237852,189334,0689817517,10.0
237856,97874,0738204412,9.0
237858,97874,0743204441,8.0
237859,148258,0743204441,5.0
237867,69078,0805022988,8.0
237870,153662,0805462856,8.0
237873,146113,080661711X,6.0
237877,177458,0807281913,8.0
237883,196160,0812503198,8.0
237890,185233,0849981212,5.0
237893,31826,0895772183,10.0
237894,242465,0895772183,10.0
237901,183995,0960989803,10.0
237915,262998,1855856905,5.0
237916,274301,1855856905,10.0
237917,184532,1885356552,2.0
237921,51883,0312970609,10.0
237945,261105,3257232551,10.0
237961,35433,3442440904,6.0
237982,261105,3518381768,8.0
238019,194600,0553271067,7.0
238022,158295,0912949007,6.0
238024,28591,0060002069,8.0
238025,36299,0060002069,8.0
238027,98391,0060002069,8.0
238031,258185,0060002069,8.0
238035,98391,0060092130,9.0
238037,164828,0060092130,3.0
238038,242006,0060092130,8.0
238039,98391,0060517689,8.0
238040,98391,0060529466,8.0
238041,98391,0060541741,10.0
238042,247447,0060541741,9.0
238043,98391,0060543132,9.0
238044,98391,0060544767,8.0
238045,98391,0060564644,8.0
238046,258185,0060575336,10.0
238047,28591,0060974788,8.0
238051,28591,0312962134,5.0
238052,28591,0312962150,8.0
238053,69697,0312979681,9.0
238054,102702,0312979681,10.0
238055,114368,0312979681,5.0
238056,98391,0312983492,9.0
238057,172742,0312983492,8.0
238058,98391,0312984596,8.0
238061,28591,031298460X,9.0
238062,98391,031298460X,8.0
238065,98391,0312987293,8.0
238066,28591,0312989970,9.0
238067,98391,0312989970,9.0
238068,216012,0312989970,7.0
238070,98391,0312994842,10.0
238071,28591,034542218X,5.0
238073,98391,0345458958,9.0
238074,98391,0345458966,9.0
238075,102702,0345463390,10.0
238077,251843,0345463390,8.0
238078,258185,0345463390,8.0
238079,98391,0345464982,10.0
238081,28591,0352329076,8.0
238082,28591,0352329351,7.0
238083,28591,0352331194,9.0
238084,28591,0352332107,8.0
238086,28591,0373027680,6.0
238089,28591,0373034830,5.0
238090,28591,0373052359,5.0
238091,28591,037305257X,7.0
238092,28591,0373054203,5.0
238093,28591,0373056249,8.0
238094,164828,0373056249,6.0
238096,274061,0373056249,10.0
238097,28591,0373056435,9.0
238098,242006,0373056435,8.0
238099,28591,0373072252,7.0
238100,28591,0373074603,8.0
238102,28591,0373078072,7.0
238103,28591,037307851X,8.0
238104,28591,0373092350,8.0
238105,28591,0373092644,8.0
238106,163759,0373092644,5.0
238107,163761,0373092644,6.0
238108,28591,0373093187,7.0
238109,28591,0373093276,8.0
238110,114368,0373093276,5.0
238111,153662,0373093276,9.0
238113,28591,037316260X,7.0
238115,114368,0373217145,5.0
238116,98391,0373218346,10.0
238117,229551,0373218346,8.0
238119,30276,0373225881,8.0
238122,216683,0373225938,7.0
238123,56554,0373250576,9.0
238124,98391,0373250576,10.0
238125,28591,037325587X,7.0
238126,28591,0373257740,7.0
238127,28591,0373258275,8.0
238128,28591,0373271905,8.0
238129,28591,0373273371,8.0
238130,234359,0373273371,6.0
238131,28591,0373286627,8.0
238132,28591,0373292740,6.0
238133,28591,0373440642,8.0
238134,28591,0373451636,7.0
238135,88677,0373451636,8.0
238136,242006,0373451636,10.0
238137,28591,0373483449,8.0
238140,242006,0373483449,7.0
238141,28591,0373484267,7.0
238143,28591,0373484305,9.0
238144,28591,0373510276,8.0
238145,28591,0373512392,7.0
238146,28591,0373618891,7.0
238149,28591,0373764367,7.0
238150,28591,0373764510,8.0
238151,28591,0373765037,8.0
238152,30276,0373765037,6.0
238154,135265,0373765037,8.0
238155,28591,0373765096,10.0
238157,182085,0373765096,10.0
238158,227250,0373765096,9.0
238159,216012,0373765339,8.0
238162,216012,0373765525,8.0
238164,28591,0373790198,8.0
238166,114368,0373790198,5.0
238169,227250,0373790198,10.0
238170,261829,0373790198,7.0
238172,98391,0373790325,8.0
238173,182085,0373790325,10.0
238174,227250,0373790368,10.0
238176,28591,0373790635,8.0
238177,98391,0373790635,8.0
238181,164828,0373790929,6.0
238182,28591,0373835523,3.0
238183,216012,0373835523,7.0
238184,28591,0373835531,8.0
238186,28591,037383568X,7.0
238187,52614,037383568X,10.0
238189,69697,037383568X,8.0
238190,102702,037383568X,10.0
238191,114368,037383568X,5.0
238192,135265,037383568X,8.0
238193,28591,0380654903,7.0
238196,28591,0380794357,8.0
238198,52199,0380798956,10.0
238208,98391,0380813084,9.0
238209,98391,0380819376,8.0
238214,98391,0380820064,8.0
238216,234359,0380820064,5.0
238217,265889,0380820064,6.0
238222,56554,0425190102,5.0
238223,98391,0425190102,8.0
238224,98391,0425192091,9.0
238226,98391,0425194396,10.0
238227,88677,0425195260,9.0
238228,98391,0425195260,10.0
238229,98391,0425196836,10.0
238230,28591,0425197115,10.0
238231,88677,0425197115,8.0
238232,98391,0425197115,8.0
238233,234359,0425197115,6.0
238234,98391,0425197794,8.0
238236,28591,0440105749,7.0
238238,28591,0440223687,9.0
238239,69697,0446363812,9.0
238241,28591,0446364959,8.0
238242,153662,0446364959,9.0
238243,28591,0446365335,10.0
238245,28591,0446604410,10.0
238247,28591,0446604984,9.0
238248,153662,0446605271,10.0
238249,28591,044661114X,7.0
238250,98391,044661114X,8.0
238251,182086,044661114X,10.0
238254,98391,0446611735,10.0
238256,234359,0446611735,4.0
238257,265889,0446611735,9.0
238258,98391,0446613673,10.0
238259,98391,0446613991,8.0
238260,28591,0449002071,10.0
238261,98391,0449002071,9.0
238263,216683,0449002071,8.0
238265,114368,0449006832,5.0
238268,28591,0449150267,8.0
238269,28591,0449214966,10.0
238270,28591,0449219348,10.0
238272,28591,0451130529,8.0
238273,28591,0451152409,7.0
238274,28591,0451172116,8.0
238275,28591,0451182030,8.0
238276,153662,0451201302,10.0
238277,28591,0451406737,8.0
238278,28591,0451407733,8.0
238280,98391,0451411366,9.0
238281,216012,0451411366,7.0
238282,28591,0505522101,7.0
238283,28591,0505523973,6.0
238284,28591,0505524449,8.0
238285,98391,0505525003,8.0
238286,98391,0505525593,9.0
238291,98391,0515131555,8.0
238292,98391,0515131695,8.0
238293,98391,0515133396,7.0
238296,98391,0515133728,8.0
238297,98391,0515134031,9.0
238299,28591,055321893X,10.0
238300,28591,0553218972,9.0
238304,98391,0553382349,8.0
238305,162639,0553382349,7.0
238307,247447,0553382349,9.0
238308,28591,0553444182,7.0
238309,28591,0553445146,6.0
238310,28591,0553445235,6.0
238312,28591,0553445324,8.0
238313,28591,0553550446,7.0
238314,28591,0553560549,9.0
238315,28591,0553574337,5.0
238316,98391,0553581244,9.0
238318,28591,067100039X,9.0
238319,115002,067100039X,6.0
238320,182085,067100039X,10.0
238321,248718,067100039X,9.0
238322,28591,0671027425,7.0
238325,28591,0671495992,4.0
238326,28591,0671799371,9.0
238327,114368,0671799371,5.0
238328,184532,0671799371,7.0
238331,28591,0739421751,10.0
238332,28591,0739435310,9.0
238333,28591,0743405951,8.0
238335,115002,0743405951,8.0
238337,28591,0743443950,9.0
238338,98391,0743443950,10.0
238339,98391,0743443969,10.0
238346,98391,0743456254,9.0
238348,153662,0743456254,9.0
238350,98391,0743457447,10.0
238352,234359,0743457447,7.0
238353,98391,0743462769,8.0
238354,98391,0743486293,9.0
238356,258185,0743486293,10.0
238357,98391,0743487826,8.0
238358,28591,0758200862,7.0
238359,69697,0758200862,10.0
238360,81492,0758200862,10.0
238361,102702,0758200862,10.0
238362,114368,0758200862,5.0
238363,135265,0758200862,9.0
238365,69697,0758203381,10.0
238366,98391,0758203381,8.0
238367,102702,0758203381,10.0
238369,234359,0758203381,5.0
238370,28591,0758203594,10.0
238371,69697,0758203594,10.0
238372,98391,0758203594,9.0
238373,102702,0758203594,10.0
238374,114368,0758203594,5.0
238375,28591,0758204434,10.0
238376,98391,0758204434,10.0
238378,98391,0758204450,8.0
238381,91113,0758204531,8.0
238382,98391,0758204531,8.0
238383,234359,0758204531,7.0
238385,98391,0758205589,10.0
238388,28591,0758205937,5.0
238389,98391,0758205937,8.0
238391,98391,0778320219,8.0
238393,265889,0778320219,8.0
238394,98391,0778320243,5.0
238395,216012,0778320243,8.0
238396,98391,0778320782,10.0
238397,28591,0786005467,8.0
238398,28591,0786006072,8.0
238399,28591,0804109745,7.0
238400,153662,0804109745,9.0
238402,242006,0804109745,10.0
238403,98391,0804119805,9.0
238405,265889,0804119805,5.0
238406,98391,0804119945,8.0
238407,216012,0804119945,8.0
238408,98391,0804120048,9.0
238412,248718,0812543971,5.0
238413,28591,0812574567,10.0
238415,48025,0821749641,7.0
238417,28591,0821767429,10.0
238418,52614,0821767429,10.0
238419,28591,0821767437,9.0
238420,52614,0821767437,10.0
238421,28591,0821767445,10.0
238422,52614,0821767445,10.0
238423,28591,0821767453,9.0
238424,52614,0821767453,10.0
238425,28591,0821772694,10.0
238426,52614,0821772694,10.0
238427,52614,0821772759,10.0
238428,98391,0821772767,9.0
238429,98391,0821772775,9.0
238430,28591,0821773127,7.0
238431,98391,0821773380,8.0
238432,98391,082177381X,10.0
238433,234359,082177381X,4.0
238434,28591,0821773984,6.0
238435,28591,0821774980,7.0
238436,153662,0821775081,8.0
238437,69697,0821775138,10.0
238439,98391,0843950595,8.0
238440,98391,0843950838,8.0
238441,98391,0843952067,8.0
238442,98391,0843952172,8.0
238443,28591,1551663007,1.0
238444,28591,1551664666,6.0
238447,28591,1551666871,10.0
238448,98391,1551666871,10.0
238450,28591,155166741X,8.0
238451,98391,155166741X,10.0
238452,28591,1551668572,3.0
238458,223501,1551669633,7.0
238459,224764,1551669633,10.0
238460,227250,1551669633,10.0
238464,135265,1575666065,9.0
238466,98391,1575668092,9.0
238467,28591,1583754342,8.0
238468,28591,1854879499,6.0
238472,78553,0345284267,10.0
238474,257204,0345284267,10.0
238477,38273,0345428595,4.0
238484,123094,0380872218,8.0
238486,37644,0440405483,10.0
238497,197659,0440405483,9.0
238498,203240,0440405483,8.0
238505,159506,0553568019,5.0
238506,165319,0553568019,6.0
238510,165319,0553568035,6.0
238514,242083,0553572938,3.0
238517,165319,0553574140,7.0
238534,98391,0553801481,9.0
238552,81560,0671746723,9.0
238564,185233,067175081X,5.0
238569,98391,0765300176,8.0
238575,158226,1563891875,9.0
238584,165308,1572970251,9.0
238585,177458,1572970251,7.0
238587,35859,1572970669,7.0
238588,165308,1572970669,8.0
238590,177458,1572970669,7.0
238602,96448,1593070527,10.0
238603,196160,1593070527,10.0
238606,127200,1929090307,4.0
238607,165319,1929090307,8.0
238609,196160,1929090307,8.0
238617,132836,0880297697,10.0
238623,218608,0060164190,3.0
238634,55490,0684854643,10.0
238653,142524,0060919655,10.0
238659,277427,0201000822,10.0
238666,153662,0449149080,9.0
238681,60244,0743223527,9.0
238682,87555,0743223527,7.0
238695,153662,0767908481,8.0
238696,197659,0767908481,9.0
238701,39281,0785274316,10.0
238715,28634,0060093463,7.0
238717,261829,0060093463,7.0
238718,28634,0061010367,6.0
238719,28634,0061031690,8.0
238724,28634,0312923074,7.0
238727,28634,0312929293,8.0
238732,28634,0312957262,6.0
238733,28634,0312963890,7.0
238735,240568,0312963890,8.0
238736,28634,0312964005,7.0
238737,122793,0312964005,10.0
238738,28634,0312966539,6.0
238739,35859,0312966539,7.0
238741,28634,0312977948,7.0
238742,28634,0312978073,8.0
238744,28634,0312978871,6.0
238747,28634,0312978901,7.0
238749,35859,0312978901,5.0
238750,129851,0312978901,6.0
238751,240568,0312978901,7.0
238752,28634,0312979274,7.0
238753,35859,0312979274,7.0
238754,122793,0312979274,8.0
238755,28634,0312979339,6.0
238757,28634,0312981031,6.0
238759,28634,0312981252,8.0
238760,28634,0312982313,7.0
238762,93047,0312982313,7.0
238763,28634,0312983670,7.0
238765,38273,0345407288,5.0
238767,76499,0345407288,10.0
238770,28634,0380698498,7.0
238773,107784,0380698498,5.0
238775,28634,0380715465,8.0
238776,28634,038075987X,7.0
238777,28634,0380760096,6.0
238778,28634,038080087X,7.0
238779,28634,0440223423,6.0
238780,28634,0446604178,9.0
238781,28634,0451401522,6.0
238784,28634,0451401662,5.0
238785,28634,0451403355,7.0
238786,157247,0451403355,6.0
238787,28634,0451403495,7.0
238788,28634,0451405064,7.0
238789,28634,0451405471,6.0
238790,102359,0451405471,10.0
238791,240568,0451405471,6.0
238792,28634,0553276182,7.0
238795,157247,0553276182,5.0
238796,158295,0553276182,7.0
238798,28634,0671013793,8.0
238801,123981,0671013793,9.0
238802,244627,0671013793,5.0
238804,28634,0671034677,9.0
238806,95359,0671034677,3.0
238809,28634,0671432664,8.0
238811,28634,0671535056,8.0
238813,187256,0671535056,10.0
238814,28634,0671702785,9.0
238815,28634,0743432991,6.0
238821,28634,0786005513,7.0
238822,28634,0786010568,8.0
238824,28634,078601086X,8.0
238826,122793,078601086X,8.0
238828,28634,0786011866,8.0
238829,28634,0786012641,7.0
238830,28634,0786013346,7.0
238831,240568,0786013346,7.0
238832,28634,0786013621,7.0
238833,157247,0786013621,9.0
238835,28634,0786014091,7.0
238836,122793,0786014091,9.0
238838,28634,0786014229,7.0
238839,28634,0786014954,6.0
238840,59172,0786014954,8.0
238841,261829,0786014954,8.0
238842,28634,0786015047,5.0
238843,59172,0786015047,8.0
238845,28634,0786015187,8.0
238847,231210,0786015187,7.0
238848,28634,0804118752,8.0
238851,28634,0964761203,7.0
238853,123981,1551665514,8.0
238854,28634,1558174761,7.0
238864,204864,038081904X,8.0
238866,277427,038081904X,9.0
238873,38281,9700508927,5.0
238876,98391,0060560797,9.0
238877,265889,0060560797,9.0
238884,212965,0373290071,5.0
238885,182085,0373290268,10.0
238886,212965,0373290268,7.0
238888,163761,0373292066,6.0
238890,51883,0373441746,10.0
238895,30276,0373512449,8.0
238898,227250,0373790848,10.0
238900,153662,038077352X,10.0
238901,69697,0380817896,8.0
238902,98391,0380817896,9.0
238904,242006,0380817896,8.0
238905,265889,0380817896,9.0
238906,98391,0380817918,10.0
238909,98391,0380820536,8.0
238912,212965,0380820536,5.0
238913,98391,0425191036,8.0
238916,98391,0425192113,10.0
238917,98391,0425193039,10.0
238918,102702,0425193039,10.0
238919,135265,0425193039,10.0
238921,98391,0446612677,8.0
238922,187517,0446612677,7.0
238923,258185,0446612677,5.0
238927,30276,0451405668,8.0
238928,172030,0451405668,9.0
238930,172030,0505522918,9.0
238932,229011,0505523078,5.0
238935,212965,0505523515,10.0
238937,98391,0505524864,8.0
238939,81492,0505524929,7.0
238940,98391,0505524929,8.0
238941,172030,0505524929,8.0
238943,98391,0505525380,8.0
238944,98391,0505525623,10.0
238947,98391,0515136190,9.0
238948,114368,0515136190,5.0
238953,249894,0515136190,7.0
238956,78553,0671450344,10.0
238957,112001,0671450344,10.0
238959,182085,0671450344,10.0
238960,242006,0671450344,8.0
238963,249894,0671600761,8.0
238964,52199,0671709518,8.0
238967,78553,0671739743,10.0
238972,168245,0671739743,10.0
238973,189973,0671739743,5.0
238975,244627,0671739743,10.0
238978,52199,0671871854,8.0
238979,98391,0743438043,8.0
238980,212965,0743438043,9.0
238984,72352,0821764438,7.0
238985,153662,082176523X,8.0
238991,98391,0821769251,8.0
238993,182086,0821774514,10.0
238999,153662,0821774689,9.0
239000,98391,0821775189,10.0
239003,107784,084394000X,5.0
239005,264321,084394000X,4.0
